label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14
6,0,0.0,0.0,0.0,-0.3108365,-0.2697147,-0.12942976,-0.53311723,-0.5836567,-0.21492572,-0.70977455,-0.90125436,-0.29567704,-0.8555632,-1.0720797,-0.3406362,-0.24838553,-0.97762704,-0.11775088,-0.19016725,-1.1893383,-0.24869464,-0.1677628,-0.87477005,-0.28368455,-0.19566578,-0.6653269,-0.27475926,-0.04607475,-0.99516666,-0.08672093,-0.0005051756,-1.2035506,-0.23581609,-0.017706547,-0.7908532,-0.25420594,-0.067191176,-0.6410728,-0.2329968,0.13506772,-0.96689224,-0.07202598,0.19161373,-1.2321794,-0.18412362,0.16116187,-0.88994336,-0.13004567,0.10929899,-0.6900894,-0.059279885,0.27475995,-0.8873986,-0.07009745,0.37326333,-1.1866388,-0.10843579,0.43756154,-1.3147568,-0.0795531,0.49193704,-1.4971838,-0.043168698,2.8944285,3.035697,2.9458923,2.4995992,0.7250971,2.88738,2.5652332,0.6744896,2.8124313,2.81596,0.2629466,2.9051216,3.092521,2.7897658,2.969142
0,0,0.0,0.0,0.0,-0.2853555,-0.32745698,0.0141827995,-0.40608647,-0.6311775,0.010634014,-0.4602038,-0.8913023,-0.02283614,-0.41032308,-1.1026372,-0.03346342,-0.008485395,-0.97155625,0.20971014,-0.28232545,-1.1525509,0.11029011,-0.32292354,-0.9093504,0.025388923,-0.24579692,-0.77848816,-0.022590438,0.04113796,-0.9882408,0.14726834,-0.27760574,-1.1845187,0.027507477,-0.30568212,-0.8966081,-0.030555194,-0.20469384,-0.7801803,-0.036849797,0.06299204,-1.001238,0.057435907,-0.26717845,-1.1588947,-0.05203332,-0.28744313,-0.8524355,-0.046407234,-0.15814866,-0.7323537,-0.013446965,0.06009959,-0.9996086,-0.03938923,-0.26423246,-1.0883507,-0.1126565,-0.28280777,-0.84267163,-0.105137385,-0.16621366,-0.72321105,-0.07413336,2.8004065,2.9343755,2.6998236,2.0504572,1.2937871,2.4796898,1.9990659,1.2130227,2.321654,1.9185095,1.20246,2.2436588,1.7814013,1.3771026,2.2851095
2,1,0.0,0.0,0.0,0.2027638,-0.051192276,-0.1874132,0.33133572,-0.35869083,-0.26913875,0.20347309,-0.65932894,-0.3400468,0.049329273,-0.90747595,-0.40421793,0.38389426,-0.92139375,-0.14432718,0.55245674,-1.3204083,-0.26304844,0.6679905,-1.577468,-0.33798552,0.74288595,-1.8025742,-0.3830969,0.18762733,-0.97160995,-0.14411837,0.19472772,-1.4891845,-0.28868988,0.20038961,-1.7972906,-0.37878346,0.17556277,-2.0713086,-0.41255313,-0.0017834236,-0.8866094,-0.16398826,-0.03885062,-1.0602913,-0.39464685,0.014066816,-0.7287158,-0.44023287,0.043514926,-0.53223836,-0.39669558,-0.18369323,-0.7348578,-0.19338737,-0.18591505,-0.8896443,-0.38152212,-0.12511493,-0.6371881,-0.3826452,-0.083526745,-0.46623766,-0.3324304,2.2053423,2.3646073,2.991398,3.0175822,3.118405,3.0194807,2.926491,3.1287155,2.9475398,2.390637,1.0505373,2.7907948,2.482194,0.90657187,2.8592362
8,0,0.0,0.0,0.0,0.15113214,-0.41708648,0.051504288,0.15171547,-0.81367874,0.03590637,0.1747276,-1.1681889,0.0015741995,0.2597627,-1.4091215,-0.040434383,-0.27824622,-1.017801,0.005704131,-0.55280036,-1.2967718,0.010752481,-0.73646224,-1.4216553,-0.01117447,-0.87596846,-1.5103959,-0.030973956,-0.46514013,-0.8850646,-0.01747331,-0.47882873,-0.84427613,0.0524126,-0.37899226,-0.74890536,0.083237745,-0.2940421,-0.67143446,0.075328596,-0.5692466,-0.6342808,-0.028707648,-0.51853365,-0.6288851,0.03214106,-0.43687835,-0.5584219,0.054868214,-0.36713302,-0.47934997,0.041114308,-0.6380576,-0.4265542,-0.03636505,-0.5715708,-0.3955227,0.03124528,-0.47715077,-0.33162242,0.07970082,-0.40562677,-0.27580374,0.10126155,2.7629042,3.0564673,2.8614557,2.6310008,2.9162433,3.1047504,1.184045,1.9854803,2.8523352,1.0440278,2.3113108,2.7780862,0.7103996,2.7745678,2.9612055
0,1,0.0,0.0,0.0,0.2902104,-0.22693698,-0.048316803,0.43927708,-0.6554256,-0.082067266,0.43934852,-1.0142037,-0.13148649,0.26420113,-1.1571908,-0.15802267,0.24441148,-0.98176247,0.038519137,0.41128278,-1.3015813,-0.08638336,0.41471153,-1.0280372,-0.1770182,0.31835568,-0.8602063,-0.22272272,0.09284266,-0.9956656,-0.0055076308,0.24129033,-1.3680373,-0.13196528,0.28115565,-1.0627193,-0.19607136,0.20525719,-0.9144599,-0.21375075,-0.057676394,-0.9664113,-0.06996974,0.14404218,-1.2292182,-0.21527989,0.18004067,-0.9019071,-0.21188591,0.09388593,-0.7707359,-0.17386526,-0.18599837,-0.8865309,-0.13833345,0.08072953,-0.99289644,-0.23564997,0.102090865,-0.7532178,-0.21164419,-0.0058729947,-0.647419,-0.17513083,2.5696347,2.8030913,2.2626557,2.7032359,0.8133009,2.6212459,2.7299864,0.7168282,2.538116,2.3733108,0.84296435,2.4211612,1.7816477,1.2641573,2.2604759
7,0,0.0,0.0,0.0,-0.3744419,-0.20884123,0.029706635,-0.6090431,-0.60144615,0.051307056,-0.7170223,-0.97825354,0.026168441,-0.8489492,-1.2539889,-0.008204141,-0.3664106,-0.8637794,0.2630407,-0.51751834,-1.1773627,0.20533249,-0.70815825,-1.2925559,0.1304287,-0.8794058,-1.3502618,0.089412875,-0.24749833,-0.9496498,0.1921193,-0.43849137,-1.2808992,0.093507394,-0.6621314,-1.3339049,-0.008803309,-0.84074426,-1.363661,-0.04870031,-0.082171924,-0.99454486,0.1002908,-0.32772654,-1.2928002,-0.047031946,-0.32235864,-0.91253436,-0.10078552,-0.24721017,-0.6047831,-0.08516552,0.10101379,-1.0174978,0.012658018,-0.1474157,-1.3291249,-0.084387794,-0.19683917,-1.0786241,-0.06895153,-0.13988984,-0.81802887,-0.02863845,2.618634,2.8593576,2.9683173,2.7014167,2.5592935,2.9082663,2.6226804,2.3578289,2.9297209,2.3866668,0.8330655,2.8474543,2.3367195,0.8746535,2.7243452
0,0,0.0,0.0,0.0,-0.24194586,-0.30416438,0.1124967,-0.34145406,-0.6055743,0.14900066,-0.39497462,-0.8522851,0.14059246,-0.40627852,-1.091833,0.14560993,0.06722864,-0.9726722,0.27780962,-0.30728382,-1.1351626,0.21191971,-0.38437867,-0.91408974,0.13494137,-0.34404513,-0.7809388,0.08772304,0.08778795,-0.9805404,0.17559575,-0.35548395,-1.1041464,0.1084404,-0.3705377,-0.7984338,0.058476623,-0.2625501,-0.6666594,0.041530434,0.05852404,-0.9639663,0.056730192,-0.3711796,-1.038581,0.007335077,-0.3685732,-0.7240932,0.018459016,-0.24038282,-0.61306256,0.033060595,0.002018055,-0.9174495,-0.06363747,-0.34633327,-0.9595519,-0.109978914,-0.34842533,-0.7223154,-0.1072605,-0.23257421,-0.6230797,-0.09116128,2.7576065,2.960256,2.9665365,1.8475952,1.5513958,2.5453196,1.7229654,1.3771199,2.409865,1.6745486,1.387807,2.293119,1.6966994,1.4587973,2.267153
4,1,0.0,0.0,0.0,0.18377824,-0.06485453,-0.15079892,0.29189184,-0.31978178,-0.230065,0.17296012,-0.6107102,-0.29066765,0.03883966,-0.7757297,-0.35764867,0.3489581,-0.8730897,-0.22322962,0.51058,-1.277071,-0.3170041,0.60760295,-1.5456175,-0.38855344,0.6817852,-1.7793609,-0.4488914,0.14384373,-0.9623041,-0.2308241,0.19971856,-1.4379017,-0.32638547,0.22829841,-1.7523929,-0.42272648,0.2401074,-2.0036187,-0.492966,-0.05056366,-0.8993469,-0.24466287,-0.10110178,-1.3481203,-0.36516565,-0.15554924,-1.6565253,-0.46713626,-0.21355452,-1.9179323,-0.5315811,-0.24555095,-0.7418414,-0.26540184,-0.37141111,-1.0430981,-0.38836256,-0.46057197,-1.2307059,-0.44455612,-0.5394415,-1.3985531,-0.47491005,2.320342,2.3704088,2.834245,3.1207585,3.094754,3.1031322,3.0943093,3.039219,3.0934136,3.087355,3.0608401,3.052501,3.0628188,3.035345,3.039532
5,0,0.0,0.0,0.0,-0.21800978,-0.19436717,-0.06869086,-0.36849934,-0.5270512,-0.10658471,-0.47053668,-0.7721625,-0.14661081,-0.59001136,-0.9160769,-0.18992676,-0.12971875,-0.9838909,-0.037749585,-0.16767363,-1.3046296,-0.08879246,-0.19523221,-1.5108997,-0.14748374,-0.21744733,-1.6922293,-0.19919698,0.04422574,-0.9969183,-0.06479201,0.081797495,-1.3689772,-0.102372654,0.10308003,-1.5927421,-0.14916854,0.114359036,-1.7756271,-0.19365515,0.1974363,-0.90323496,-0.10633807,0.34451586,-1.2339133,-0.16397803,0.4308149,-1.4259037,-0.22529083,0.49359825,-1.5963017,-0.27451405,0.32037342,-0.7356865,-0.15438761,0.49557155,-0.93856305,-0.20925298,0.6024739,-1.0698686,-0.24431853,0.68912953,-1.2053958,-0.27521423,2.7106311,3.0864413,2.8384123,3.0221345,3.0225384,3.131052,3.0752873,3.0363367,3.0953884,2.9355679,3.0160353,3.0721903,2.8455658,3.1130826,3.028456
6,1,0.0,0.0,0.0,0.28297767,-0.26103523,-0.1320392,0.4724153,-0.5429883,-0.19273326,0.63219965,-0.8327091,-0.24354908,0.7565403,-1.0233418,-0.26551557,0.20568451,-0.99882346,-0.09362837,0.19470055,-1.268825,-0.22544146,0.21172869,-0.9795144,-0.27870923,0.20909734,-0.74389136,-0.28472832,0.02100224,-0.9965221,-0.080638066,0.011445216,-1.2331384,-0.23293711,0.058481432,-0.87774426,-0.2798069,0.09105688,-0.69184035,-0.28491798,-0.14822252,-0.9392123,-0.09231658,-0.18737946,-1.2319529,-0.2383779,-0.10848252,-0.9240506,-0.24559838,-0.055471726,-0.7092153,-0.22210647,-0.31374738,-0.82651716,-0.114350446,-0.45697522,-1.1402472,-0.20265585,-0.525684,-1.3115857,-0.22825913,-0.5871199,-1.5155864,-0.23605956,2.8680794,3.0517976,3.0491817,2.7108035,0.6358496,2.9705937,2.6474426,0.7068892,3.0305238,2.7784116,0.49523047,3.0128038,3.003679,3.0197353,3.0071497
7,1,0.0,0.0,0.0,0.26234832,-0.3252669,-0.015919678,0.3786213,-0.60542166,-0.09515931,0.508803,-0.78664875,-0.19971588,0.6278421,-0.96319145,-0.2944097,0.03186698,-1.0637245,-0.09919756,0.36490452,-1.2154043,-0.27055755,0.5979703,-1.1989499,-0.38625902,0.76459056,-1.1438028,-0.44860017,-0.04774419,-0.9830212,-0.17717178,0.3716446,-1.1618826,-0.34911245,0.6134913,-1.1130608,-0.41532493,0.7789321,-1.0569367,-0.44066015,-0.059496045,-0.83030456,-0.26192388,0.39660537,-0.8252349,-0.42274284,0.4506765,-0.57779443,-0.38280416,0.42004827,-0.40640035,-0.31654987,-0.024625365,-0.6377497,-0.35308036,0.33128023,-0.6658491,-0.43448764,0.4189995,-0.5126219,-0.37420416,0.4337214,-0.3829443,-0.30577442,2.7857702,2.859179,3.1081607,2.023623,2.6934273,2.8836374,1.9630294,2.5609853,2.9694688,1.5963324,1.7286409,2.7106886,1.7131784,1.8987722,2.7382436
7,1,0.0,0.0,0.0,0.21131863,-0.37006882,-0.0019469324,0.30252278,-0.675121,-0.074311495,0.41939455,-0.88035953,-0.1760911,0.551775,-1.0718819,-0.26890934,-0.039206848,-1.0407232,-0.07441101,0.17652787,-1.2790413,-0.24291971,0.38298586,-1.3443763,-0.3533886,0.55295026,-1.3537406,-0.412257,-0.14581467,-0.97628343,-0.16002709,0.16104834,-1.2248604,-0.338325,0.41253784,-1.2184732,-0.40276355,0.58614194,-1.1818925,-0.42575613,-0.19429572,-0.85433304,-0.2536264,0.20823596,-0.9244823,-0.43279314,0.32398862,-0.6610875,-0.39864758,0.34314024,-0.4639581,-0.33187506,-0.19907804,-0.6914752,-0.3517178,0.120511524,-0.75838816,-0.45158175,0.22124426,-0.5896139,-0.40053314,0.23637521,-0.44649494,-0.33606067,2.8266912,2.8586156,3.056522,2.2986243,2.673106,2.8721304,2.120771,2.4556644,2.9251425,1.6375921,1.7418205,2.769853,1.6358184,1.8007139,2.701339
8,0,0.0,0.0,0.0,0.12778796,-0.44216713,0.09057354,0.10883863,-0.8241065,0.0940698,0.08237849,-1.2152536,0.08189662,0.14613603,-1.4545621,0.05810899,-0.22004862,-1.0254201,-0.073212676,-0.5201936,-1.4238404,-0.112798624,-0.7201897,-1.6504567,-0.14775355,-0.87377024,-1.8212168,-0.17103438,-0.4050526,-0.9083644,-0.10395426,-0.6095836,-0.93742615,-0.052630216,-0.53348607,-0.84038323,0.019545365,-0.4289406,-0.7469394,0.044268843,-0.5373157,-0.6757746,-0.11903966,-0.63883007,-0.6825164,-0.057241507,-0.5681102,-0.61734504,0.008105121,-0.49061793,-0.5340025,0.024900887,-0.6501522,-0.43501863,-0.12678106,-0.6930139,-0.45286506,-0.046763036,-0.6174925,-0.38516453,0.026202174,-0.53958327,-0.31515226,0.064930916,2.76433,3.0975761,2.8080556,2.7084663,3.0565464,3.1246674,2.080759,1.0671265,2.7504156,2.092987,1.3091468,2.685729,1.9258308,1.6916345,2.8721116
8,0,0.0,0.0,0.0,0.23358557,-0.3225863,0.11269721,0.28669682,-0.67694145,0.14299148,0.31960917,-1.0264771,0.15074465,0.4259714,-1.1967309,0.14829572,-0.041017093,-1.0089501,0.07157464,-0.18661197,-1.3869853,0.11910304,-0.28421447,-1.5791237,0.13362853,-0.34720194,-1.722867,0.1380501,-0.21360478,-0.9760763,0.040596582,-0.2880607,-1.0089511,0.15130803,-0.22846992,-0.90544885,0.20529465,-0.16938391,-0.81561524,0.21307115,-0.35202247,-0.8078723,0.027025163,-0.34719193,-0.824348,0.13909306,-0.30144703,-0.74044865,0.17000996,-0.26260245,-0.64801204,0.15476128,-0.46540296,-0.63360566,0.022062069,-0.46924242,-0.6304531,0.13433716,-0.39819545,-0.56361365,0.18585722,-0.33909968,-0.48205176,0.20295581,2.63478,3.0586421,2.6758382,2.8128376,3.028275,3.0724945,1.9627272,1.4671917,2.7846332,1.7177714,1.7744899,2.6670856,1.5964411,2.0505514,2.7774532
2,1,0.0,0.0,0.0,0.25669286,-0.03527423,-0.15637538,0.44808224,-0.16317149,-0.2697554,0.38586214,-0.32700944,-0.39386347,0.20695944,-0.4178419,-0.5200434,0.3774189,-0.9283998,-0.22268014,0.5213325,-1.4087425,-0.38071692,0.6306279,-1.7024406,-0.46982273,0.7054553,-1.9590892,-0.521916,0.13552187,-0.95397246,-0.26752627,0.07323024,-1.4961218,-0.5019449,0.05233337,-1.8771453,-0.622771,0.034171894,-2.1996303,-0.66234076,-0.07227776,-0.8457369,-0.322916,-0.0010556873,-0.77945596,-0.6182382,0.11479333,-0.42304844,-0.6823374,0.19470511,-0.19516273,-0.6377974,-0.23084374,-0.6804885,-0.38475895,-0.14302395,-0.6185236,-0.58041036,-0.029078659,-0.3667066,-0.5786549,0.065391,-0.1965674,-0.5258147,2.7364569,2.0037177,2.529995,3.0153844,3.0730674,3.031451,2.8656597,3.027863,2.9568422,1.6920651,2.0150046,2.7890615,1.6414195,1.9927086,2.870449
2,1,0.0,0.0,0.0,0.15208296,-0.14376642,-0.1731493,0.19958483,-0.46136037,-0.23489015,0.027285066,-0.70760465,-0.28445724,-0.12782189,-0.89205873,-0.32300034,0.22643441,-0.9831226,-0.09600439,0.33567968,-1.3787587,-0.19327575,0.41443512,-1.6298977,-0.2580736,0.46804303,-1.8411835,-0.29870138,0.056677744,-0.9943234,-0.09004898,0.025584914,-1.4376479,-0.2056536,0.002706262,-1.6940274,-0.2783217,-0.02389417,-1.9221365,-0.30384356,-0.09650692,-0.88763475,-0.10960875,-0.17374258,-0.9775887,-0.2938897,-0.12039118,-0.7098973,-0.3462193,-0.049143646,-0.57625586,-0.32128048,-0.22178361,-0.71344304,-0.14112143,-0.2970139,-0.80903167,-0.2767791,-0.23784132,-0.6248956,-0.28671867,-0.15909529,-0.5099054,-0.25762156,2.3684795,2.3945532,3.053951,2.9973876,3.1069815,3.0628855,2.9351795,3.1139727,2.9749842,2.1476014,1.261163,2.6840732,2.4201925,0.94377005,2.755601
5,0,0.0,0.0,0.0,-0.24912852,-0.15547161,-0.09388466,-0.45517132,-0.39754236,-0.17007394,-0.61479676,-0.5785403,-0.24672824,-0.7804032,-0.6825311,-0.3313172,-0.2806362,-0.9208397,-0.11561334,-0.40553352,-1.2499506,-0.19738053,-0.49075922,-1.4554671,-0.27137393,-0.5599696,-1.6499648,-0.33228594,-0.10666611,-0.98414344,-0.14171807,-0.14265253,-1.3658686,-0.21751992,-0.17806701,-1.6013142,-0.28536558,-0.21115646,-1.8029356,-0.34255615,0.06392947,-0.9229441,-0.17950939,0.15300965,-1.2982993,-0.26849586,0.19591261,-1.5380712,-0.3460626,0.22860955,-1.7481933,-0.4036658,0.21560179,-0.77674645,-0.22326641,0.35762388,-1.0409076,-0.2980067,0.44690782,-1.200817,-0.33864257,0.5181578,-1.357682,-0.37164277,2.8362496,3.0673232,2.8544836,3.0144958,3.0442648,3.0819585,3.0868483,3.0432045,3.1279032,2.9775374,3.0437815,3.0927231,2.9248435,3.1114187,3.0553825
9,1,0.0,0.0,0.0,0.30911323,-0.09719761,0.048131518,0.48307142,-0.29027736,-0.022750027,0.61737484,-0.45037204,-0.12786707,0.68300205,-0.5733335,-0.22555274,0.22183307,-0.97853345,-0.036077954,0.32615152,-1.3417298,-0.14997754,0.48695314,-1.3975213,-0.18401377,0.56684124,-1.3310162,-0.18207425,0.15492001,-0.97944105,-0.12920901,0.5883869,-0.84284407,-0.25779095,0.5413055,-0.60296965,-0.24015148,0.42735502,-0.5940069,-0.18768916,0.1277084,-0.8626313,-0.22629984,0.54293007,-0.5786169,-0.34630606,0.46646282,-0.37715238,-0.30336055,0.35385388,-0.4108271,-0.24582879,0.14108936,-0.6870475,-0.31709608,0.46913773,-0.42613828,-0.35384724,0.40744764,-0.25695765,-0.29097158,0.28094286,-0.27430812,-0.23453921,2.4708426,2.9390957,2.9119177,2.8787794,2.2108583,2.0973926,1.4646901,1.6580688,1.8481627,1.209242,1.7505255,1.7208132,1.1868445,1.8432031,1.8924094
3,1,0.0,0.0,0.0,0.18715967,-0.039228924,-0.13662958,0.2915467,-0.23104222,-0.19913825,0.15402508,-0.51173323,-0.24058959,0.010209864,-0.71462536,-0.2868571,0.3588366,-0.88265336,-0.1992136,0.52679217,-1.2981871,-0.26553264,0.60576826,-1.5566117,-0.31903404,0.6819215,-1.8008711,-0.36472064,0.19034605,-0.9595394,-0.20749085,0.26280293,-1.4362936,-0.26993966,0.28834105,-1.7319416,-0.34505624,0.32167438,-1.9793348,-0.4029476,0.0225252,-0.903777,-0.22109692,0.0015593481,-1.3603609,-0.3319965,-0.017468832,-1.6632994,-0.424713,-0.022462878,-1.929899,-0.48400646,-0.14689066,-0.746206,-0.23971641,-0.10736693,-0.9161381,-0.3275763,-0.056696575,-0.7814728,-0.3327261,-0.03387636,-0.6093194,-0.33146408,2.300834,2.198735,2.9742465,3.0823529,3.0426273,3.1220276,3.0499241,3.0065994,3.0910318,3.0727766,3.0809567,3.05306,2.7189307,0.7577616,2.9095132
6,1,0.0,0.0,0.0,0.25658265,-0.27647737,-0.1719108,0.42474964,-0.62752837,-0.2541587,0.5763175,-0.95304465,-0.31249323,0.7180299,-1.1403053,-0.32954064,0.15876728,-1.0301487,-0.16679011,0.05343596,-1.2452258,-0.31316411,0.080528885,-0.9067198,-0.34468246,0.112656616,-0.7089844,-0.33325836,-0.036167294,-0.990779,-0.13057148,-0.115777805,-1.1804646,-0.2917587,-0.048648577,-0.776835,-0.29317605,0.023866605,-0.65736854,-0.2649415,-0.19623357,-0.91046834,-0.124062166,-0.2983627,-1.1144118,-0.28342474,-0.18852924,-0.79344857,-0.2648237,-0.09583981,-0.6348142,-0.2211041,-0.33727768,-0.78606045,-0.1299877,-0.48889345,-1.088728,-0.2261496,-0.5638259,-1.2570568,-0.24682683,-0.64076304,-1.4737711,-0.24928679,2.7816215,3.0931926,2.9131873,2.4555962,0.7344621,2.9714925,2.5160913,0.701595,2.7124252,2.6110258,0.5689557,2.8757257,3.0030496,2.9706333,3.0142379
3,1,0.0,0.0,0.0,0.2333524,-0.051933225,-0.12499799,0.3941562,-0.25923276,-0.17922527,0.3574003,-0.5235516,-0.21731715,0.21538574,-0.6912856,-0.26448452,0.35742015,-0.91440606,-0.17695351,0.5167559,-1.2764264,-0.2434897,0.5963619,-1.5258946,-0.29534248,0.65262264,-1.7556189,-0.34007958,0.18755358,-0.9641738,-0.18759675,0.19994992,-1.4395281,-0.23976648,0.1999866,-1.7272551,-0.31124708,0.20362848,-1.9669797,-0.37180352,0.019309366,-0.8959774,-0.20370042,-0.024940237,-1.3155985,-0.3116478,-0.042793874,-1.5695009,-0.41153625,-0.05599159,-1.7802634,-0.47768435,-0.14633249,-0.7354717,-0.22472484,-0.056013823,-0.88952667,-0.34893003,0.055940967,-0.75772893,-0.39698622,0.12952986,-0.6026463,-0.42131498,2.4371307,2.353901,2.5819986,3.0986054,3.0336788,3.073597,2.95922,3.0049605,3.1264637,3.015611,3.0137055,3.0708058,2.4213774,1.4624017,2.8549201
2,0,0.0,0.0,0.0,-0.15224287,-0.1270369,-0.28696442,-0.13555521,-0.39290228,-0.38452798,0.058305427,-0.63091177,-0.44123957,0.21609294,-0.86720484,-0.48163068,-0.23268764,-0.9901494,-0.19738846,-0.3179956,-1.3940823,-0.32642907,-0.37676588,-1.6805484,-0.41897497,-0.4165298,-1.9243478,-0.48203078,-0.013787085,-0.9908327,-0.13438988,0.04536618,-1.454558,-0.26715705,0.10939815,-1.7556618,-0.35963002,0.17294203,-2.018279,-0.40872166,0.15524888,-0.8551813,-0.104720555,0.2809721,-1.0372281,-0.3432989,0.25468954,-0.73669827,-0.41731,0.23150463,-0.5310969,-0.40418392,0.28303072,-0.66783863,-0.09146197,0.35748485,-0.7379678,-0.33376345,0.29768568,-0.49860138,-0.39206937,0.2426458,-0.3311772,-0.38236696,2.2125223,2.521019,3.0392907,3.0281806,3.1350236,3.072825,2.94386,3.0608284,3.0262773,2.3501034,1.1600332,2.8366408,2.0583117,1.4639404,2.8455758
7,1,0.0,0.0,0.0,0.27239308,-0.28691185,0.026613047,0.4042262,-0.5747992,-0.025522841,0.5452478,-0.75486714,-0.11475788,0.68107176,-0.92921734,-0.197205,0.06631006,-1.0261195,-0.011276865,0.37427562,-1.1493078,-0.1679795,0.5943724,-1.1302027,-0.27531883,0.7654397,-1.0802522,-0.33440113,-0.01567936,-0.9934591,-0.1131069,0.3849144,-1.1534863,-0.27888927,0.6261762,-1.087847,-0.3477049,0.79398096,-1.0158206,-0.37243423,-0.04274292,-0.8744669,-0.22404528,0.39788443,-0.8436432,-0.39401966,0.4692735,-0.5602606,-0.3675199,0.45701665,-0.37313944,-0.30621624,-0.027806498,-0.7069573,-0.33656967,0.32732013,-0.69363964,-0.42543435,0.40589905,-0.50559217,-0.3737737,0.4087716,-0.36693326,-0.3117801,2.7400508,2.833866,3.1264677,1.9756739,2.7209392,2.9160948,1.9508792,2.521785,2.950075,1.5527785,1.8306772,2.7622788,1.6078055,1.9126462,2.748416
5,1,0.0,0.0,0.0,0.27408457,-0.05932837,-0.17338853,0.52232325,-0.2709751,-0.23875724,0.698733,-0.490304,-0.28683048,0.8715353,-0.6112008,-0.33320427,0.34031647,-0.8926521,-0.123875245,0.47950342,-1.2127846,-0.17193076,0.55904377,-1.4231995,-0.21269219,0.6067192,-1.603321,-0.25230438,0.15471698,-0.9827525,-0.10129218,0.18499248,-1.3851283,-0.14499596,0.19200325,-1.6311779,-0.19388612,0.1784024,-1.8340713,-0.23326905,-0.017976865,-0.95720935,-0.098982535,-0.07484153,-1.3493043,-0.16454457,-0.10539318,-1.5932721,-0.23284447,-0.13500912,-1.8031617,-0.2837133,-0.17655268,-0.8296665,-0.11261956,-0.29596615,-1.1099801,-0.19739468,-0.3795177,-1.2931851,-0.255413,-0.4425507,-1.4636599,-0.29331493,2.5645077,2.9551156,2.8599458,3.095431,3.0774345,3.0364337,3.060731,3.0421069,3.0478375,3.0033166,3.0329607,3.103084,2.906802,3.1157062,3.0379863
8,0,0.0,0.0,0.0,-0.30898437,-0.40249264,0.045874644,-0.4385309,-0.75335926,0.09000179,-0.50696194,-1.038516,0.11112377,-0.5938865,-1.225392,0.13075115,-0.0039451616,-1.0685816,0.14610371,0.14421286,-1.4480166,0.107264586,0.2547073,-1.6435355,0.058527116,0.37596074,-1.798822,0.019345412,0.1332989,-0.9861029,0.09915908,0.18223596,-1.3198973,0.010317107,0.05769956,-0.9710036,-0.010438974,-0.004329209,-0.66088635,0.0135356,0.27984416,-0.85438204,0.04259493,0.29951134,-1.131854,-0.043793403,0.16668682,-0.76796085,-0.006980225,0.13196222,-0.54318476,0.051766414,0.41982472,-0.6803349,-0.01131259,0.45732468,-0.98557556,-0.05466581,0.32497814,-0.76447093,-0.0017190299,0.28989372,-0.5942571,0.05273717,2.8409686,3.0154574,2.9411118,2.7011518,2.9578226,2.9951174,2.7846007,0.36940372,2.9455147,2.7170687,0.34237552,2.8917534,2.6944458,0.41559803,2.8011465
9,1,0.0,0.0,0.0,0.09503001,-0.21255556,0.042799253,0.3314167,-0.44450083,-0.02291034,0.6039005,-0.51908946,-0.10616342,0.7655018,-0.5311195,-0.17970982,0.15137848,-1.0004243,-0.16066182,0.35557246,-1.5223155,-0.28530467,0.5443553,-1.5044677,-0.32702464,0.65079063,-1.3744352,-0.33483866,0.18795998,-0.95032775,-0.24808918,0.6710028,-0.8866277,-0.3713317,0.6422284,-0.6409545,-0.3720554,0.5232308,-0.5857863,-0.34815833,0.2551907,-0.78394353,-0.3276668,0.6838668,-0.51984435,-0.42770275,0.6078545,-0.31018993,-0.39167446,0.48802215,-0.33120725,-0.35349318,0.3370069,-0.5787442,-0.40017277,0.6477301,-0.28538913,-0.41987425,0.5731584,-0.10943293,-0.35488507,0.44057068,-0.12206543,-0.30457023,2.6113448,2.639843,2.9134634,2.9143598,1.8848424,2.3409274,1.6921355,1.5855929,2.110973,1.4278774,1.736963,1.7833982,1.3986217,1.8908406,1.9611052
5,1,0.0,0.0,0.0,0.29066762,-0.09144691,-0.10390874,0.5119691,-0.35992756,-0.123322,0.67279243,-0.60443115,-0.13909902,0.81541544,-0.77078396,-0.15350105,0.2994754,-0.9153568,0.0036543193,0.348157,-1.2563474,-0.010787977,0.3600637,-1.4470408,-0.04461176,0.34844998,-1.614339,-0.079010665,0.13283442,-0.9911116,0.007267852,0.14722347,-1.3780998,-0.00026135656,0.1503637,-1.5934936,-0.046290003,0.13200545,-1.7880172,-0.089810684,-0.02038087,-0.97341037,-0.008384352,-0.08742964,-1.3594849,-0.044913467,-0.119134285,-1.5992647,-0.10930534,-0.1585691,-1.8062953,-0.16002665,-0.16402821,-0.8822689,-0.03553441,-0.25850284,-1.2019373,-0.093483455,-0.3211889,-1.4104817,-0.14420757,-0.3676901,-1.6026769,-0.18090563,2.5152774,3.0341785,3.0143352,2.961365,2.9866753,3.009464,3.0418875,2.9492164,3.0350657,2.9688282,2.969679,3.0815587,2.9738011,3.0846808,3.071494
